"id_veicolo" "id_percorso" "id_palina" "aria.x" "moby.x" "meb.x" "banda.x" "pedana.x" "linea.x" "statotraffico.x" "tempo_attesa.y" "distanza_fermate.y" "a_capolinea.y" "tempo_attesa_secondi.y" "statotraffico.y" "traveltime" "ora" "giorno" "giornosettimana" "direction" "weather" "prevision_w"
"45641" "6104" "3637" "71000" 0 0 0 "0" 0 "98" "4" 24 24 1 1411 "4" 1822 "22" "20" "6" 0 "0" "0"
"45712" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 27 34 1 1600 "4" 1911 "22" "20" "6" 1 "0" "0"
"45731" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 28 31 0 1696 "3" 1908 "19" "20" "6" 1 "0" "0"
"4585" "6104" "3637" "71019" 0 0 0 "0" 0 "98" "4" 38 34 1 2299 "3" 2771 "17" "20" "6" 1 "0" "0"
"45891" "6105" "3637" "70162" 0 0 0 "0" 0 "98" "3" 9 4 1 527 "3" 955 "19" "20" "6" 1 "0" "0"
"45921" "6105" "3637" "70985" 0 0 0 "0" 0 "98" "3" 19 9 1 1119 "4" 1196 "18" "20" "6" 1 "0" "0"
"4593" "6105" "3637" "70985" 0 0 0 "0" 0 "98" "3" 16 9 1 940 "3" 1400 "19" "20" "6" 1 "0" "0"
"45971" "6105" "3637" "70988" 0 0 0 "0" 0 "98" "4" 17 11 0 1017 "3" 1017 "19" "20" "6" 0 "0" "0"
"45981" "6105" "3637" "70988" 0 0 0 "0" 0 "98" "3" 4 4 0 260 "3" 253 "18" "20" "6" 0 "0" "0"
"46011" "6105" "3637" "71000" 0 0 0 "0" 0 "98" "4" 16 17 0 947 "3" 1213 "18" "20" "6" 0 "0" "0"
"46071" "6105" "3637" "71000" 0 0 0 "0" 0 "98" "4" 9 10 0 514 "4" 727 "20" "20" "6" 0 "0" "0"
"46111" "6105" "3637" "71019" 0 0 0 "0" 0 "98" "4" 16 20 0 963 "4" 1092 "20" "20" "6" 1 "0" "0"
"46141" "6105" "3637" "71019" 0 0 0 "0" 0 "98" "4" 22 26 0 1330 "3" 1605 "18" "20" "6" 1 "0" "0"
"46171" "6105" "881R" "70162" 0 0 0 "0" 0 "881" "4" 5 4 1 272 "4" 323 "6" "21" "0" 1 "0" "1"
"4619" "6105" "881R" "70985" 0 0 0 "0" 0 "881" "4" 14 9 1 863 "4" 807 "6" "21" "0" 1 "0" "1"
"46211" "6105" "881R" "70988" 0 0 0 "0" 0 "881" "-1" 17 12 1 1026 "4" 983 "6" "21" "0" 0 "0" "1"
"46221" "6107" "3637" "70162" 0 0 0 "1" 0 "98" "3" 9 4 1 512 "3" 1255 "18" "20" "6" 1 "0" "0"
"46232" "6107" "3637" "70985" 0 0 0 "1" 0 "98" "4" 9 7 0 532 "3" 496 "20" "20" "6" 1 "0" "0"
"4626" "6107" "3637" "70988" 0 0 0 "1" 0 "98" "4" 18 12 0 1072 "3" 1130 "18" "20" "6" 0 "0" "0"
"4638" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 29 24 0 1768 "3" 1976 "18" "20" "6" 0 "0" "0"
"46332" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 27 24 0 1628 "4" 1672 "20" "20" "6" 0 "0" "0"
"46403" "6107" "3637" "71000" 0 0 0 "0" 0 "98" "4" 8 8 0 498 "4" 388 "17" "20" "6" 0 "0" "0"
"46462" "6107" "3637" "71019" 0 0 0 "0" 0 "98" "4" 5 8 0 311 "4" 235 "19" "20" "6" 1 "0" "0"
"46471" "6107" "3637" "71019" 0 0 0 "0" 0 "98" "4" 35 33 0 2074 "3" 1919 "20" "20" "6" 1 "0" "0"
"46521" "6107" "55244" "70162" 0 0 0 "0" 0 "916" "4" 40 11 1 2397 "4" 2425 "6" "21" "0" 1 "0" "1"
"46531" "6107" "55244" "70985" 0 0 0 "0" 0 "916" "4" 36 16 1 2159 "3" 2219 "6" "21" "0" 1 "0" "1"
"46561" "6108" "3637" "70985" 0 0 0 "1" 0 "98" "3" 13 9 0 800 "3" 860 "20" "20" "6" 1 "0" "0"
"46572" "6108" "3637" "70988" 0 0 0 "1" 0 "98" "4" 17 12 0 1008 "3" 1135 "20" "20" "6" 0 "0" "0"
"46621" "6108" "3637" "71000" 0 0 0 "0" 0 "98" "4" 25 22 0 1494 "3" 1613 "20" "20" "6" 0 "0" "0"
"46641" "6108" "3637" "71019" 0 0 0 "0" 0 "98" "4" 36 34 1 2170 "3" 2394 "20" "20" "6" 1 "0" "0"
"46662" "6110" "3637" "70162" 0 0 0 "0" 0 "98" "3" 6 3 0 351 "3" 218 "17" "20" "6" 1 "0" "0"
"46701" "6110" "3637" "70162" 0 0 0 "0" 0 "98" "3" 5 3 0 291 "3" 317 "19" "20" "6" 1 "0" "0"
"46733" "6110" "3637" "70985" 0 0 0 "0" 0 "98" "3" 8 7 0 478 "3" 412 "19" "20" "6" 1 "0" "0"
"46771" "6110" "3637" "70985" 0 0 0 "0" 0 "98" "3" 13 9 1 783 "4" 781 "17" "20" "6" 1 "0" "0"
"46781" "6110" "3637" "70988" 0 0 0 "1" 0 "98" "3" 17 11 0 1047 "3" 969 "19" "20" "6" 0 "0" "0"
"46841" "6110" "3637" "70988" 0 0 0 "0" 0 "98" "4" 16 12 1 978 "3" 1711 "21" "20" "6" 0 "0" "0"
"4686" "6110" "3637" "71000" 0 0 0 "0" 0 "98" "4" 29 24 1 1731 "4" 1548 "17" "20" "6" 0 "0" "0"
"46901" "6110" "3637" "71019" 0 0 0 "1" 0 "98" "4" 35 33 0 2115 "3" 1659 "17" "20" "6" 1 "0" "0"
"46953" "6110" "3637" "71019" 0 0 0 "1" 0 "98" "4" 35 33 0 2086 "3" 2228 "19" "20" "6" 1 "0" "0"
"47021" "6111" "3637" "70162" 0 0 0 "2" 0 "98" "3" 7 4 0 409 "3" 313 "17" "20" "6" 1 "0" "0"
"4705" "6111" "3637" "70162" 0 0 0 "0" 0 "98" "4" 12 4 1 737 "4" 656 "23" "20" "6" 1 "0" "0"
"47152" "6111" "3637" "70162" 0 0 0 "1" 0 "98" "4" 16 4 1 971 "4" 940 "21" "20" "6" 1 "0" "0"
"47181" "6111" "3637" "70162" 0 0 0 "0" 0 "98" "4" 6 4 1 372 "4" 734 "22" "20" "6" 1 "0" "0"
"47231" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "4" 11 9 1 661 "4" 1000 "22" "20" "6" 1 "0" "0"
"47304" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "3" 13 9 0 796 "3" 626 "17" "20" "6" 1 "0" "0"
"4738" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "3" 21 9 1 1280 "3" 1027 "19" "20" "6" 1 "0" "0"
"47431" "6111" "3637" "70985" 0 0 0 "1" 0 "98" "4" 19 9 1 1116 "4" 1302 "21" "20" "6" 1 "0" "0"
"47511" "6111" "3637" "70985" 0 0 0 "0" 0 "98" "4" 12 9 1 747 "4" 706 "23" "20" "6" 1 "0" "0"
"47521" "6111" "3637" "70988" 0 0 0 "0" 0 "98" "4" 20 12 1 1190 "4" 1001 "23" "20" "6" 0 "0" "0"
"4763" "6111" "3637" "70988" 0 0 0 "0" 0 "98" "4" 12 12 1 738 "4" 1158 "22" "20" "6" 0 "0" "0"
"47671" "6111" "3637" "70988" 0 0 0 "1" 0 "98" "4" 17 12 1 999 "4" 1266 "21" "20" "6" 0 "0" "0"
"4772" "6111" "3637" "70988" 0 0 0 "0" 0 "98" "4" 17 12 0 1020 "3" 1010 "17" "20" "6" 0 "0" "0"
"47803" "6111" "3637" "70988" 0 0 0 "1" 0 "98" "4" 28 12 1 1689 "3" 1220 "20" "20" "6" 0 "0" "0"
"47831" "6111" "3637" "71000" 0 0 0 "0" 0 "98" "4" 29 24 0 1738 "3" 1956 "17" "20" "6" 0 "0" "0"
"4790" "6111" "3637" "71000" 0 0 0 "1" 0 "98" "4" 23 24 1 1405 "4" 1491 "22" "20" "6" 0 "0" "0"
"48041" "6111" "3637" "71000" 0 0 0 "0" 0 "98" "4" 25 24 1 1476 "4" 1898 "21" "20" "6" 0 "0" "0"
"48111" "6111" "3637" "71000" 0 0 0 "1" 0 "98" "4" 9 10 0 514 "4" 655 "20" "20" "6" 0 "0" "0"
"48212" "6111" "3637" "71000" 0 0 0 "0" 0 "98" "4" 10 12 0 623 "4" 802 "18" "20" "6" 0 "0" "0"
"48251" "6111" "3637" "71000" 0 0 0 "0" 0 "98" "4" 18 23 0 1075 "4" 993 "23" "20" "6" 0 "0" "0"
"48371" "6111" "3637" "71019" 0 0 0 "1" 0 "98" "4" 16 20 0 935 "4" 1038 "18" "20" "6" 1 "0" "0"
"48381" "6111" "3637" "71019" 0 0 0 "1" 0 "98" "4" 20 24 0 1174 "4" 1244 "20" "20" "6" 1 "0" "0"
"48511" "6111" "3637" "71019" 0 0 0 "0" 0 "98" "4" 18 28 0 1067 "4" 866 "22" "20" "6" 1 "0" "0"
"48601" "6111" "3637" "71019" 0 0 0 "0" 0 "98" "4" 38 34 0 2256 "3" 2584 "17" "20" "6" 1 "0" "0"
"48661" "6111" "3637" "71019" 0 0 0 "0" 0 "98" "4" 31 34 1 1835 "4" 2226 "21" "20" "6" 1 "0" "0"
"48701" "6112" "3637" "70162" 0 0 0 "0" 0 "98" "3" 7 4 0 436 "3" 232 "19" "20" "6" 1 "0" "0"
"48721" "6112" "3637" "70985" 0 0 0 "1" 0 "98" "3" 16 9 1 937 "2" 844 "19" "20" "6" 1 "0" "0"
"48752" "6112" "3637" "70988" 0 0 0 "0" 0 "98" "3" 10 8 0 599 "3" 628 "19" "20" "6" 0 "0" "0"
"48781" "6112" "3637" "71000" 0 0 0 "0" 0 "98" "4" 22 22 0 1333 "3" 1580 "19" "20" "6" 0 "0" "0"
"48811" "6112" "3637" "71000" 0 0 0 "1" 0 "98" "4" 5 6 0 299 "4" 230 "17" "20" "6" 0 "0" "0"
"48861" "6112" "3637" "71019" 0 0 0 "0" 0 "98" "4" 31 33 0 1847 "3" 2266 "19" "20" "6" 1 "0" "0"
"48911" "6112" "3637" "71019" 0 0 0 "1" 0 "98" "4" 15 17 0 877 "4" 887 "17" "20" "6" 1 "0" "0"
"4896" "6113" "3637" "70162" 0 0 0 "0" 0 "98" "3" 7 4 0 409 "2" 381 "18" "20" "6" 1 "0" "0"
"49021" "6113" "3637" "70162" 0 0 0 "1" 0 "98" "4" 6 4 1 344 "4" 540 "23" "20" "6" 1 "0" "0"
"49051" "6113" "3637" "70162" 0 0 0 "0" 0 "98" "4" 5 4 0 303 "4" 365 "22" "20" "6" 1 "0" "0"
"49091" "6113" "3637" "70162" 0 0 0 "0" 0 "98" "4" 8 4 1 455 "3" 1000 "20" "20" "6" 1 "0" "0"
"49131" "6113" "3637" "70985" 0 0 0 "0" 0 "98" "4" 13 9 1 805 "3" 1142 "20" "20" "6" 1 "0" "0"
"49202" "6113" "3637" "70985" 0 0 0 "1" 0 "98" "4" 5 6 0 329 "4" 258 "22" "20" "6" 1 "0" "0"
"49241" "6113" "3637" "70985" 0 0 0 "0" 0 "98" "3" 15 9 0 897 "2" 932 "18" "20" "6" 1 "0" "0"
"49312" "6113" "3637" "70985" 0 0 0 "1" 0 "98" "4" 8 8 0 505 "4" 416 "23" "20" "6" 1 "0" "0"
"4946" "6113" "3637" "70988" 0 0 0 "0" 0 "98" "3" 13 10 0 801 "3" 876 "18" "20" "6" 0 "0" "0"
"4939" "6113" "3637" "70988" 0 0 0 "1" 0 "98" "4" 17 12 1 1034 "4" 1286 "23" "20" "6" 0 "0" "0"
"49522" "6113" "3637" "70988" 0 0 0 "0" 0 "98" "4" 17 12 1 1031 "3" 1448 "20" "20" "6" 0 "0" "0"
"4958" "6113" "3637" "70988" 0 0 0 "1" 0 "98" "4" 10 10 0 577 "4" 545 "22" "20" "6" 0 "0" "0"
"4966" "6113" "3637" "71000" 0 0 0 "0" 0 "98" "4" 29 24 0 1767 "2" 2066 "18" "20" "6" 0 "0" "0"
"49681" "6113" "3637" "71000" 0 0 0 "0" 0 "98" "4" 22 24 0 1322 "1" 1365 "22" "20" "6" 0 "0" "0"
"4974" "6113" "3637" "71000" 0 0 0 "0" 0 "98" "4" 23 24 1 1375 "4" 1730 "23" "20" "6" 0 "0" "0"
"49821" "6113" "3637" "71000" 0 0 0 "0" 0 "98" "4" 4 7 0 235 "4" 324 "21" "20" "6" 0 "0" "0"
"49941" "6113" "3637" "71019" 0 0 0 "0" 0 "98" "4" 8 14 0 475 "4" 522 "21" "20" "6" 1 "0" "0"
"49961" "6113" "3637" "71019" 0 0 0 "0" 0 "98" "4" 30 32 0 1772 "3" 2256 "19" "20" "6" 1 "0" "0"
"50061" "6113" "3637" "71019" 0 0 0 "1" 0 "98" "4" 24 33 0 1468 "4" 1586 "22" "20" "6" 1 "0" "0"
"5009" "6113" "3637" "71019" 0 0 0 "0" 0 "98" "4" 26 34 1 1548 "4" 1944 "23" "20" "6" 1 "0" "0"
"50171" "6114" "3637" "70162" 0 0 0 "1" 0 "98" "4" 4 3 0 263 "4" 224 "22" "20" "6" 1 "0" "0"
"5019" "6114" "3637" "70162" 0 0 0 "0" 0 "98" "3" 9 4 1 568 "2" 1209 "18" "20" "6" 1 "0" "0"
"50241" "6114" "3637" "70162" 0 0 0 "1" 0 "98" "4" 5 4 0 307 "4" 278 "21" "20" "6" 1 "0" "0"
"50272" "6114" "3637" "70985" 0 0 0 "0" 0 "98" "4" 11 9 1 682 "4" 697 "22" "20" "6" 1 "0" "0"
"50313" "6114" "3637" "70985" 0 0 0 "0" 0 "98" "4" 9 8 0 563 "4" 457 "21" "20" "6" 1 "0" "0"
"50351" "6114" "3637" "70985" 0 0 0 "2" 0 "98" "3" 15 9 1 906 "3" 1572 "18" "20" "6" 1 "0" "0"
"50421" "6114" "3637" "70988" 0 0 0 "1" 0 "98" "3" 20 12 1 1217 "2" 2200 "18" "20" "6" 0 "0" "0"
"5045" "6114" "3637" "70988" 0 0 0 "0" 0 "98" "4" 12 12 0 708 "4" 717 "22" "20" "6" 0 "0" "0"
"50521" "6114" "3637" "70988" 0 0 0 "0" 0 "98" "4" 14 12 1 853 "4" 1004 "21" "20" "6" 0 "0" "0"
"50551" "6114" "3637" "70988" 0 0 0 "1" 0 "98" "3" 6 5 0 343 "3" 334 "16" "20" "6" 0 "0" "0"
"50571" "6114" "3637" "71000" 0 0 0 "0" 0 "98" "4" 10 10 0 600 "3" 678 "17" "20" "6" 0 "0" "0"
"50672" "6114" "3637" "71000" 0 0 0 "1" 0 "98" "4" 5 6 0 273 "4" 350 "19" "20" "6" 0 "0" "0"
"5078" "6114" "3637" "71000" 0 0 0 "0" 0 "98" "4" 19 23 0 1166 "4" 1297 "21" "20" "6" 0 "0" "0"
"5087" "6114" "3637" "71019" 0 0 0 "2" 0 "98" "4" 28 34 1 1652 "4" 2000 "21" "20" "6" 1 "0" "0"
"50931" "6114" "3637" "71019" 0 0 0 "1" 0 "98" "4" 7 10 0 439 "4" 342 "20" "20" "6" 1 "0" "0"
"5099" "6114" "3637" "71019" 0 0 0 "0" 0 "98" "4" 13 18 0 778 "4" 943 "19" "20" "6" 1 "0" "0"
"51031" "6114" "3637" "71019" 0 0 0 "0" 0 "98" "4" 19 20 0 1118 "3" 1140 "17" "20" "6" 1 "0" "0"
"51121" "6118" "3637" "70162" 0 0 0 "0" 0 "98" "3" 11 4 1 635 "3" 502 "8" "21" "0" 1 "0" "1"
"51171" "6118" "3637" "70162" 0 0 0 "0" 0 "98" "4" 17 4 1 1037 "4" 1197 "6" "21" "0" 1 "0" "1"
"51181" "6118" "3637" "70985" 0 0 0 "0" 0 "98" "3" 10 8 0 609 "3" 523 "8" "21" "0" 1 "0" "1"
"51261" "6118" "3637" "70985" 0 0 0 "0" 0 "98" "4" 18 9 1 1083 "4" 1362 "6" "21" "0" 1 "0" "1"
"51271" "6118" "3637" "70988" 0 0 0 "0" 0 "98" "4" 16 11 0 973 "3" 876 "8" "21" "0" 0 "0" "1"
"51342" "6118" "3637" "70988" 0 0 0 "2" 0 "98" "4" 6 10 0 330 "4" 332 "5" "21" "0" 0 "0" "1"
"51361" "6118" "3637" "70988" 0 0 0 "1" 0 "98" "4" 20 12 1 1200 "4" 1573 "6" "21" "0" 0 "0" "1"
"51401" "6118" "3637" "71000" 0 0 0 "0" 0 "98" "4" 34 24 1 2018 "3" 1774 "8" "21" "0" 0 "0" "1"
"51441" "6118" "3637" "71000" 0 0 0 "0" 0 "98" "4" 32 24 1 1901 "4" 2257 "6" "21" "0" 0 "0" "1"
"5146" "6118" "3637" "71019" 0 0 0 "0" 0 "98" "4" 32 34 1 1931 "4" 2408 "6" "21" "0" 1 "0" "1"
"5150" "6118" "3637" "71019" 0 0 0 "1" 0 "98" "4" 9 25 0 557 "4" 765 "5" "21" "0" 1 "0" "1"
"51561" "6118" "881R" "70162" 0 0 0 "0" 0 "881" "3" 8 4 1 506 "3" 817 "18" "20" "6" 1 "0" "0"
"51531" "6118" "881R" "70162" 0 0 0 "0" 0 "881" "4" 5 4 0 302 "4" 266 "21" "20" "6" 1 "0" "0"
"51621" "6118" "881R" "70985" 0 0 0 "1" 0 "881" "3" 13 8 0 767 "3" 824 "20" "20" "6" 1 "0" "0"
"51641" "6118" "881R" "70985" 0 0 0 "0" 0 "881" "4" 10 9 0 620 "4" 492 "21" "20" "6" 1 "0" "0"
"51691" "6118" "881R" "70985" 0 0 0 "0" 0 "881" "3" 14 9 0 859 "3" 1145 "18" "20" "6" 1 "0" "0"
"51711" "6118" "881R" "70985" 0 0 0 "0" 0 "881" "3" 10 7 0 582 "3" 664 "17" "20" "6" 1 "0" "0"
"51781" "6118" "881R" "70988" 0 0 0 "0" 0 "881" "3" 18 12 0 1070 "2" 1123 "18" "20" "6" 0 "0" "0"
"51861" "6118" "881R" "70988" 0 0 0 "0" 0 "881" "3" 7 6 0 412 "3" 626 "17" "20" "6" 0 "0" "0"
"51891" "6118" "881R" "70988" 0 0 0 "0" 0 "881" "3" 7 7 0 429 "3" 595 "20" "20" "6" 0 "0" "0"
"51991" "6118" "881R" "70988" 0 0 0 "2" 0 "881" "4" 14 12 1 845 "4" 857 "21" "20" "6" 0 "0" "0"
"5209" "6119" "881R" "70162" 0 0 0 "0" 0 "881" "4" 7 4 1 436 "4" 626 "21" "20" "6" 1 "0" "0"
"52101" "6119" "881R" "70162" 0 0 0 "0" 0 "881" "4" 6 4 1 378 "3" 732 "22" "20" "6" 1 "0" "0"
"52171" "6119" "881R" "70162" 0 0 0 "0" 0 "881" "3" 9 4 1 563 "3" 979 "19" "20" "6" 1 "0" "0"
"52231" "6119" "881R" "70162" 0 0 0 "0" 0 "881" "4" 7 4 0 404 "3" 608 "17" "20" "6" 1 "0" "0"
"52292" "6119" "881R" "70985" 0 0 0 "0" 0 "881" "3" 12 8 0 724 "3" 609 "19" "20" "6" 1 "0" "0"
"52322" "6119" "881R" "70985" 0 0 0 "1" 0 "881" "4" 11 9 0 636 "3" 755 "22" "20" "6" 1 "0" "0"
"5236" "6119" "881R" "70985" 0 0 0 "0" 0 "881" "3" 13 9 0 767 "3" 1083 "17" "20" "6" 1 "0" "0"
"52401" "6119" "881R" "70985" 0 0 0 "0" 0 "881" "4" 7 8 0 433 "4" 467 "21" "20" "6" 1 "0" "0"
"52451" "6119" "881R" "70988" 0 0 0 "0" 0 "881" "4" 16 12 0 964 "3" 1329 "17" "20" "6" 0 "0" "0"
"5251" "6119" "881R" "70988" 0 0 0 "0" 0 "881" "4" 9 10 0 568 "4" 737 "22" "20" "6" 0 "0" "0"
"5254" "6119" "881R" "70988" 0 0 0 "0" 0 "881" "4" 19 12 1 1165 "3" 1560 "20" "20" "6" 0 "0" "0"
"5260" "6119" "881R" "70988" 0 0 0 "0" 0 "881" "4" 13 12 1 800 "4" 966 "21" "20" "6" 0 "0" "0"
"52631" "6123" "881R" "70162" 0 0 0 "0" 0 "881" "3" 7 4 0 391 "3" 283 "17" "20" "6" 1 "0" "0"
"5270" "6123" "881R" "70162" 0 0 0 "0" 0 "881" "3" 6 3 0 362 "3" 194 "20" "20" "6" 1 "0" "0"
"52742" "6123" "881R" "70985" 0 0 0 "0" 0 "881" "3" 13 8 0 790 "3" 550 "17" "20" "6" 1 "0" "0"
"52782" "6123" "881R" "70988" 0 0 0 "0" 0 "881" "4" 11 8 0 645 "3" 568 "19" "20" "6" 0 "0" "0"
"5285" "6123" "881R" "70988" 0 0 0 "0" 0 "881" "3" 17 12 0 1002 "3" 863 "17" "20" "6" 0 "0" "0"
"52861" "6124" "881R" "70162" 0 0 0 "0" 0 "881" "3" 7 3 0 399 "3" 334 "18" "20" "6" 1 "0" "0"
"52872" "6124" "881R" "70985" 0 0 0 "0" 0 "881" "3" 14 9 1 868 "3" 1407 "18" "20" "6" 1 "0" "0"
"52891" "6124" "881R" "70988" 0 0 0 "0" 0 "881" "3" 17 12 0 1012 "3" 1418 "18" "20" "6" 0 "0" "0"
"52942" "6124" "881R" "70988" 0 0 0 "0" 0 "881" "3" 6 5 0 350 "3" 365 "16" "20" "6" 0 "0" "0"
"52961" "6125" "13229" "71019" 0 0 0 "0" 0 "785" "4" 5 6 0 298 "4" 214 "6" "21" "0" 1 "0" "1"
"52982" "6125" "13229" "71019" 0 0 0 "0" 0 "785" "4" 23 26 0 1353 "4" 1868 "8" "21" "0" 1 "0" "1"
"53011" "6126" "13229" "71019" 0 0 0 "0" 0 "785" "4" 29 31 0 1710 "4" 1736 "7" "21" "0" 1 "0" "1"
"53021" "6127" "13229" "71019" 0 0 0 "0" 0 "785" "4" 19 26 0 1163 "4" 1675 "7" "21" "0" 1 "0" "1"
"5306" "6131" "3612" "71019" 0 0 0 "1" 0 "786" "4" 10 19 0 610 "4" 786 "6" "21" "0" 1 "0" "1"
"53082" "6131" "3612" "71019" 0 0 0 "0" 0 "786" "4" 19 27 0 1150 "4" 1539 "7" "21" "0" 1 "0" "1"
"53161" "6134" "3612" "71019" 0 0 0 "1" 0 "786" "4" 14 23 0 822 "4" 981 "6" "21" "0" 1 "0" "1"
"53151" "6134" "3612" "71019" 0 0 0 "1" 0 "786" "4" 24 28 1 1453 "3" 1736 "7" "21" "0" 1 "0" "1"
"53181" "6136" "3612" "71019" 0 0 0 "0" 0 "786" "4" 24 28 1 1426 "4" 1808 "6" "21" "0" 1 "0" "1"
"53213" "6136" "3612" "71019" 0 0 0 "1" 0 "786" "4" 23 26 0 1371 "3" 1778 "8" "21" "0" 1 "0" "1"
"53242" "6137" "881R" "70162" 0 0 0 "1" 0 "881" "4" 7 4 1 420 "4" 800 "20" "20" "6" 1 "0" "0"
"53302" "6137" "881R" "70162" 0 0 0 "0" 0 "881" "3" 8 4 1 457 "3" 767 "19" "20" "6" 1 "0" "0"
"53321" "6137" "881R" "70162" 0 0 0 "0" 0 "881" "4" 5 4 1 297 "4" 802 "23" "20" "6" 1 "0" "0"
"53412" "6137" "881R" "70162" 0 0 0 "0" 0 "881" "4" 6 4 1 348 "4" 594 "22" "20" "6" 1 "0" "0"
"53451" "6137" "881R" "70985" 0 0 0 "0" 0 "881" "4" 6 6 0 331 "4" 452 "22" "20" "6" 1 "0" "0"
"5351" "6137" "881R" "70985" 0 0 0 "0" 0 "881" "4" 12 9 0 703 "3" 739 "20" "20" "6" 1 "0" "0"
"53522" "6137" "881R" "70985" 0 0 0 "0" 0 "881" "3" 14 9 0 848 "3" 698 "17" "20" "6" 1 "0" "0"
"53591" "6137" "881R" "70985" 0 0 0 "0" 0 "881" "4" 9 8 0 529 "4" 571 "23" "20" "6" 1 "0" "0"
"53631" "6137" "881R" "70985" 0 0 0 "0" 0 "881" "3" 15 9 1 884 "3" 1233 "19" "20" "6" 1 "0" "0"
"5367" "6137" "881R" "70988" 0 0 0 "0" 0 "881" "4" 8 9 0 469 "4" 602 "22" "20" "6" 0 "0" "0"
"53741" "6137" "881R" "70988" 0 0 0 "0" 0 "881" "4" 13 12 1 760 "4" 1375 "23" "20" "6" 0 "0" "0"
"53814" "6137" "881R" "70988" 0 0 0 "0" 0 "881" "3" 18 12 1 1092 "3" 1474 "19" "20" "6" 0 "0" "0"
"5390" "6137" "881R" "70988" 0 0 0 "0" 0 "881" "3" 17 12 0 1049 "3" 925 "18" "20" "6" 0 "0" "0"
"5395" "6137" "881R" "70988" 0 0 0 "0" 0 "881" "4" 16 12 1 952 "4" 1448 "20" "20" "6" 0 "0" "0"
"5397" "6138" "3602" "70788" 0 0 0 "0" 0 "719" "4" 37 45 1 2203 "4" 2493 "6" "21" "0" 0 "0" "1"
"5399" "6139" "3602" "70788" 0 0 0 "0" 0 "719" "4" 36 35 0 2167 "4" 2237 "20" "20" "6" 0 "0" "0"
"54001" "6139" "3612" "71019" 0 0 0 "0" 0 "786" "4" 34 28 1 2057 "3" 2178 "7" "21" "0" 1 "0" "1"
"54061" "6140" "3602" "70788" 0 0 0 "1" 0 "719" "4" 35 45 1 2070 "4" 2445 "23" "20" "6" 0 "0" "0"
"54141" "6140" "3602" "70788" 0 0 0 "0" 0 "719" "3" 12 10 0 728 "3" 761 "18" "20" "6" 0 "0" "0"
"54191" "6140" "3602" "70788" 0 0 0 "1" 0 "719" "4" 22 20 0 1313 "4" 1430 "20" "20" "6" 0 "0" "0"
"54222" "6140" "3602" "70788" 0 0 0 "0" 0 "719" "4" 6 6 0 349 "4" 325 "22" "20" "6" 0 "0" "0"
"54301" "6142" "3612" "71019" 0 0 0 "0" 0 "786" "4" 8 13 0 508 "4" 630 "8" "21" "0" 1 "0" "1"
"54312" "6143" "3612" "71019" 0 0 0 "0" 0 "786" "4" 24 25 0 1445 "3" 2228 "17" "20" "6" 1 "0" "0"
"54392" "6143" "3612" "71019" 0 0 0 "0" 0 "786" "4" 8 12 0 487 "4" 483 "20" "20" "6" 1 "0" "0"
"54441" "6143" "3612" "71019" 0 0 0 "0" 0 "786" "4" 18 24 0 1100 "4" 1087 "21" "20" "6" 1 "0" "0"
"54541" "6143" "3612" "71019" 0 0 0 "0" 0 "786" "4" 16 28 0 967 "4" 1070 "23" "20" "6" 1 "0" "0"
"54581" "6143" "3612" "71019" 0 0 0 "0" 0 "786" "4" 28 28 1 1661 "4" 1694 "22" "20" "6" 1 "0" "0"
"54631" "6146" "3637" "70162" 0 0 0 "1" 0 "98" "4" 5 4 1 294 "4" 548 "5" "21" "0" 1 "0" "1"
"5466" "6146" "3637" "70162" 0 0 0 "0" 0 "98" "4" 6 4 1 359 "4" 632 "7" "21" "0" 1 "0" "1"
"54691" "6146" "3637" "70985" 0 0 0 "1" 0 "98" "4" 8 9 1 463 "4" 613 "6" "21" "0" 1 "0" "1"
"5470" "6146" "3637" "70985" 0 0 0 "0" 0 "98" "4" 9 8 0 556 "4" 639 "7" "21" "0" 1 "0" "1"
"5473" "6146" "3637" "70988" 0 0 0 "1" 0 "98" "4" 9 12 1 561 "4" 775 "6" "21" "0" 0 "0" "1"
"5477" "6146" "3637" "70988" 0 0 0 "0" 0 "98" "4" 12 12 0 724 "3" 913 "7" "21" "0" 0 "0" "1"
"54811" "6146" "3637" "71000" 0 0 0 "0" 0 "98" "4" 19 24 0 1167 "3" 1559 "7" "21" "0" 0 "0" "1"
"54841" "6146" "3637" "71019" 0 0 0 "1" 0 "98" "4" 21 30 0 1251 "4" 1684 "7" "21" "0" 1 "0" "1"
"54851" "6146" "3637" "71019" 0 0 0 "0" 0 "98" "4" 12 25 0 738 "4" 895 "6" "21" "0" 1 "0" "1"
"5488" "6147" "3637" "70162" 0 0 0 "1" 0 "98" "4" 24 4 1 1447 "4" 1550 "7" "21" "0" 1 "0" "1"
"54912" "6147" "3637" "70162" 0 0 0 "0" 0 "98" "4" 8 4 1 461 "4" 662 "6" "21" "0" 1 "0" "1"
