"","GDP251","IPS10","IPS11","IPS299","IPS12","IPS13","IPS18","IPS25","IPS32","IPS34","IPS38","IPS43","IPS307","IPS306","PMP","GDP252","GDP253","GDP254","GDP255","GDP252b","LBMNU","CES002","CES003","CES006","CES011","CES015","CES017","CES033","CES046","CES048","CES049","CES053","CES088","CES140","LHEL","LHELX","LHEM","LHNAG","LHUR","LHU680","LHU5","LHU14","LHU15","LHU26","LHU27","CES151","CES155","GDP261","HSBR","HSFR","HSNE","HSMW","HSSOU","HSWST","GDP256","GDP257","GDP258","GDP259","GDP260","PMI","PMNO","PMDEL","PMNV","MOCMQ","MSONDQ","LBPUR7","LBLCPU","GDP272A","GDP273A","GDP274A","GDP274_1","GDP274_2","GDP274_3","GDP275A","GDP275_1","GDP275_2","GDP275_3","GDP275_4","GDP276A","GDP276_1","GDP276_2","GDP276_3","GDP276_4","GDP276_5","GDP276_6","GDP276_7","GDP276_8","GDP277A","GDP278A","GDP279A","GDP280A","GDP281A","GDP282A","GDP284A","GDP284_1","GDP284_2","GDP285A","GDP285_1","GDP285_2","GDP286A","GDP287A","GDP288A","CES275R","CES277R","CES278.R","CPIAUCSL","CPILFESL","PCEPILFE","PSCCOMR","PW561R","PMCP","FYFF","FYGM3","FYGM6","FYGT1","FYGT5","FYGT10","FYAAAC","FYBAAC","Sfygm6","Sfygt1","Sfygt10","sFYAAAC","sFYBAAC","EXRUS","EXRSW","EXRJAN","EXRUK","EXRCAN","FSPCOM","FSPIN","FSDXP","FSPXE","FSDJ","FM1","MZMSL","FM2","FMFBA","FMRRA","FMRNBA","BUSLOANS","CCINRV","GDP263","GDP264","GDP265","GDP266","GDP267","LBOUT","UTL11","HHSNTN"
"174",4.6268,4.6063,4.6055,4.6046,4.6048,4.6035,4.6055,4.6067,4.6074,4.6046,4.6102,4.6053,4.6185,4.6126,59.867,4.655,4.7081,4.6485,4.6468,4.6476,4.7565,11.598,10.027,6.2387,8.8096,9.6384,9.1639,8.6651,11.587,10.147,8.6401,9.6194,8.9653,9.9759,46,0.40267,11.823,11.806,5.8333,16.667,7.9476,7.9022,7.9887,7.2371,7.3507,39.967,4.2,4.6546,7.4468,7.4331,5.0541,5.8041,6.6842,5.9989,4.4915,4.5226,4.4672,4.4052,4.4901,53.033,60.967,53.767,43.333,4.9741,3.6138,4.7482,4.768,4.6439,4.6385,4.5647,4.605,4.4929,4.6025,4.6273,4.652,4.5624,4.5191,4.6551,4.6597,4.6767,4.6347,4.6533,4.6239,4.6334,4.66,4.6636,4.6579,4.6198,4.6199,4.6,4.6955,4.5653,4.6702,4.5956,4.5886,4.6123,4.5693,4.5598,4.6177,4.6552,4.6562,4.6546,2.7546,2.8803,2.6893,5.19,5.2468,4.6396,5.361,4.2207,62.933,1.75,1.7167,1.86,2.3433,4.4433,5.1,6.7142,8.0235,0.14333,0.62667,3.3833,1.6142,2.9235,4.6595,0.46645,4.8427,4.9851,0.44115,6.974,7.1066,1.4933,43.387,9.2016,7.0809,8.6676,8.6143,13.397,10.59,10.587+0i,6.897,13.988,4.5311,4.6059,4.679,4.7084,4.6638,4.8148,72.636,89.9
"175",4.6327,4.6116,4.6089,4.6085,4.6094,4.6168,4.6064,4.6064,4.6154,4.6211,4.6148,4.6124,4.6055,4.6053,55,4.6606,4.7354,4.6493,4.65,4.6496,4.7535,11.596,10.019,6.2284,8.8094,9.6275,9.1517,8.6563,11.588,10.146,8.639,9.6159,8.9672,9.9786,42.667,0.38033,11.826,11.81,5.7333,17,7.9597,7.8264,7.9866,7.2167,7.3645,39.867,4.2,4.6595,7.4647,7.4368,5.12,5.8833,6.6511,5.9848,4.5055,4.5209,4.4623,4.3631,4.4982,50.333,51.8,55.033,43.967,4.9728,3.6551,4.748,4.7623,4.6477,4.6429,4.5601,4.6074,4.4795,4.5976,4.6295,4.6543,4.5548,4.5315,4.6592,4.6671,4.6839,4.644,4.6542,4.6383,4.6354,4.6676,4.6713,4.6659,4.6202,4.6204,4.599,4.706,4.5602,4.674,4.6029,4.5968,4.6176,4.5778,4.5662,4.637,4.6615,4.6587,4.6629,2.7584,2.8849,2.6921,5.1954,5.2521,4.6442,5.4164,4.2495,64.1,1.74,1.6433,1.6333,1.8133,3.3467,4.26,6.351,7.6252,-0.01,0.17,2.6167,2.091,3.3652,4.6144,0.397,4.7818,5.0434,0.44706,6.7964,6.9273,1.76,36.013,9.0473,7.0845,8.6844,8.6332,13.415,10.581,10.574+0i,6.8798,14.003,4.5382,4.6197,4.6846,4.7158,4.6684,4.827,73.138,80.5
"176",4.6332,4.6107,4.6085,4.6075,4.6097,4.6223,4.6045,4.5977,4.6138,4.6214,4.6096,4.6102,4.6445,4.5899,52.633,4.6641,4.7221,4.6581,4.6545,4.6563,4.7547,11.596,10.011,6.2275,8.81,9.6149,9.1369,8.6473,11.59,10.144,8.6373,9.6145,8.9735,9.9793,39.667,0.34667,11.825,11.808,5.8667,17.967,7.9554,7.8381,8.0472,7.2088,7.4806,39.767,4.2667,4.6751,7.5077,7.4557,5.0106,5.8824,6.639,6.124,4.503,4.5174,4.4495,4.3495,4.4857,49.7,53.567,52.8,43.433,4.9629,3.6157,4.7417,4.763,4.6533,4.647,4.5533,4.6037,4.4653,4.5968,4.6324,4.658,4.5482,4.5666,4.6555,4.6741,4.6908,4.6509,4.6655,4.6428,4.6418,4.6762,4.6782,4.6714,4.6272,4.6277,4.6016,4.7184,4.5595,4.691,4.6043,4.598,4.6193,4.5792,4.5672,4.6404,4.6703,4.67,4.6703,2.7634,2.888,2.6984,5.2013,5.2566,4.6473,5.4368,4.2401,56.967,1.4433,1.3333,1.3567,1.53,3.01,4.0067,6.2808,7.5999,0.023333,0.19667,2.6733,2.2741,3.5932,4.6129,0.38249,4.8079,5.0573,0.4508,6.7889,6.9259,1.7867,32.133,9.0366,7.0994,8.7099,8.6538,13.426,10.592,10.588+0i,6.8671,14.013,4.5303,4.6414,4.6963,4.74,4.6735,4.8263,73.006,77.467
"177",4.6362,4.6179,4.6171,4.6165,4.6201,4.6305,4.6157,4.5973,4.6191,4.6318,4.6033,4.6162,4.6498,4.5801,51.567,4.6692,4.7231,4.6675,4.6583,4.6629,4.749,11.594,10.001,6.222,8.8061,9.6017,9.1207,8.6388,11.59,10.14,8.6357,9.6107,8.9782,9.9814,40.333,0.349,11.831,11.814,5.8667,18.367,7.9474,7.8581,8.0592,7.2116,7.4996,39.7,4.1667,4.6852,7.4991,7.4593,4.9904,5.8181,6.6754,6.1312,4.4997,4.5164,4.4429,4.3315,4.4832,48.8,52.433,52.733,43.167,4.9718,3.6098,4.7455,4.7679,4.661,4.6545,4.5411,4.592,4.4509,4.5879,4.6461,4.6628,4.5385,4.7065,4.6537,4.6828,4.6971,4.6707,4.7063,4.6496,4.6483,4.6849,4.686,4.6792,4.6342,4.6354,4.6018,4.73,4.5557,4.7134,4.6143,4.6068,4.6322,4.6059,4.5952,4.66,4.6923,4.6966,4.6899,2.7633,2.8854,2.699,5.2115,5.2599,4.65,5.4737,4.4783,64.333,1.25,1.1567,1.17,1.3,2.91,3.92,6.0035,7.1178,0.013333,0.14333,2.7633,2.0835,3.1978,4.5643,0.3119,4.7787,5.0768,0.41204,6.757,6.8935,1.8933,28.993,9.0024,7.1187,8.7279,8.6688,13.445,10.625,10.624+0i,6.8464,14.03,4.5165,4.6284,4.6928,4.7403,4.6679,4.8349,73.502,70.767
"178",4.6447,4.6103,4.6101,4.6105,4.6119,4.6183,4.6091,4.5938,4.6107,4.6278,4.5926,4.6112,4.6014,4.5671,51.833,4.6781,4.7619,4.6731,4.6627,4.6679,4.7461,11.592,9.9909,6.2141,8.8108,9.5855,9.103,8.6252,11.59,10.137,8.6332,9.6092,8.9849,9.98,37,0.304,11.833,11.816,6.1333,19.433,7.9711,7.8932,8.1333,7.2591,7.5935,39.667,4.0667,4.7101,7.5163,7.4695,5.0348,5.8512,6.661,6.1549,4.5078,4.5416,4.4683,4.3659,4.5054,48.033,51.4,50.1,43.6,4.958,3.6281,4.7631,4.7704,4.6642,4.6562,4.5303,4.5856,4.4311,4.583,4.6388,4.6686,4.5289,4.6161,4.654,4.6914,4.701,4.6818,4.7425,4.6448,4.6589,4.6967,4.6908,4.6884,4.6324,4.6334,4.5986,4.7295,4.5515,4.714,4.617,4.6109,4.6317,4.5961,4.5779,4.6879,4.6955,4.7004,4.6927,2.7678,2.8911,2.7009,5.2099,5.2617,4.6532,5.4741,4.3018,57.167,1.2467,1.04,1.0467,1.1533,2.5733,3.62,5.3094,6.4738,0.0066667,0.11333,2.58,1.6894,2.8538,4.5192,0.28991,4.7752,5.087,0.3352,6.8437,6.9758,1.7467,32.947,9.0693,7.1432,8.7418,8.6887,13.46,10.629,10.627+0i,6.8316,14.048,4.5123,4.6386,4.7077,4.7853,4.6659,4.8513,73.193,85.7
"179",4.6627,4.6166,4.6179,4.6195,4.6203,4.6462,4.6097,4.6052,4.6149,4.6368,4.5882,4.6169,4.6155,4.5762,57.833,4.6923,4.8006,4.6916,4.6697,4.6807,4.7476,11.593,9.9853,6.2178,8.8187,9.5733,9.0905,8.6134,11.591,10.136,8.6292,9.6096,8.9878,9.9788,37.333,0.30933,11.832,11.815,6.1333,19.467,7.9163,7.8906,8.1771,7.3554,7.5977,39.767,4.1,4.7602,7.5691,7.5442,5.1743,6.0039,6.7612,6.0966,4.5484,4.5736,4.4906,4.3638,4.5363,52.2,59.567,52.633,44.267,4.978,3.6392,4.7687,4.7589,4.6692,4.662,4.5201,4.5795,4.4088,4.5852,4.6485,4.6751,4.532,4.6681,4.6582,4.6987,4.7067,4.6825,4.7414,4.6466,4.6691,4.7074,4.6969,4.6959,4.6356,4.6367,4.6002,4.7353,4.5518,4.7205,4.6193,4.6092,4.6431,4.6025,4.584,4.6955,4.7016,4.7028,4.7009,2.7677,2.8867,2.7019,5.2173,5.2656,4.6576,5.487,4.3346,54,1.0167,0.93,0.99667,1.2233,3.14,4.2333,5.696,6.8061,0.066667,0.29333,3.3033,1.4627,2.5728,4.5184,0.3164,4.7655,5.0817,0.3225,6.9083,7.0414,1.74,32.617,9.1389,7.1647,8.7669,8.7092,13.472,10.701,10.696+0i,6.8169,14.063,4.5392,4.6478,4.7114,4.7863,4.6711,4.8727,73.672,82.333
"180",4.6693,4.6268,4.6251,4.626,4.6245,4.6593,4.6104,4.6224,4.6291,4.6621,4.5969,4.6282,4.6138,4.6056,66.467,4.6979,4.8022,4.696,4.6767,4.6864,4.7524,11.596,9.9848,6.225,8.825,9.5692,9.089,8.605,11.594,10.138,8.6298,9.6117,8.9859,9.978,37.333,0.32733,11.837,11.82,5.8333,19.667,7.8785,7.8316,8.1352,7.2772,7.5834,39.967,4.4333,4.7854,7.587,7.6186,5.1397,6.0014,6.8355,6.2741,4.5706,4.5871,4.4977,4.3517,4.5499,57.9,68.267,56.767,47.067,4.9939,3.6621,4.7735,4.7682,4.6747,4.6657,4.5113,4.5686,4.4002,4.5808,4.6497,4.6841,4.5319,4.6447,4.6553,4.7062,4.7134,4.6813,4.7336,4.6496,4.6754,4.7178,4.7007,4.7053,4.6441,4.6455,4.6037,4.7454,4.5528,4.7391,4.6267,4.6192,4.6448,4.6035,4.5853,4.6955,4.707,4.7055,4.7079,2.7683,2.8846,2.7047,5.2211,5.2682,4.6616,5.5737,4.3478,62.833,0.99667,0.91667,1.0033,1.3,3.25,4.2867,5.6552,6.6623,0.086667,0.38333,3.37,1.3685,2.3756,4.4592,0.26705,4.6895,5.1398,0.27457,6.9626,7.0939,1.69,29.203,9.1959,7.1707,8.7612,8.7078,13.484,10.671,10.669+0i,6.7915,14.079,4.5864,4.6883,4.7132,4.794,4.6697,4.8702,74.581,86.967
"181",4.6766,4.6337,4.6323,4.6338,4.6315,4.669,4.6164,4.639,4.6357,4.6758,4.5973,4.6344,4.6515,4.6228,67.233,4.7088,4.8163,4.7074,4.6868,4.6971,4.7568,11.599,9.9861,6.2372,8.8331,9.567,9.0903,8.5973,11.598,10.142,8.6347,9.6147,8.986,9.9785,39,0.347,11.839,11.823,5.7,19.933,7.8564,7.7886,8.1043,7.2385,7.5583,40.167,4.5333,4.7953,7.5982,7.5592,5.0938,5.8617,6.7998,6.2272,4.5758,4.5865,4.491,4.3509,4.5412,60.433,67.233,63.7,48.3,4.9783,3.6343,4.7646,4.7657,4.6838,4.6744,4.5101,4.5681,4.3946,4.5859,4.6627,4.6911,4.5281,4.734,4.6606,4.7148,4.7183,4.6906,4.75,4.6545,4.6775,4.7295,4.709,4.7156,4.6541,4.6555,4.6064,4.7618,4.5508,4.7624,4.6402,4.6344,4.6543,4.6254,4.6092,4.7075,4.7243,4.733,4.7193,2.7666,2.8831,2.7019,5.2295,5.273,4.6676,5.632,4.4644,81,1.0033,0.91667,0.98333,1.2233,2.9933,4.02,5.4541,6.2739,0.066667,0.30667,3.1033,1.4341,2.2539,4.4285,0.22627,4.6744,5.2147,0.27617,7.0329,7.1633,1.6433,27.307,9.258,7.1848,8.7668,8.7155,13.493,10.687,10.686+0i,6.7904,14.096,4.6102,4.7173,4.7171,4.8088,4.6671,4.8759,75.118,92.467
"182",4.6851,4.6381,4.6342,4.6341,4.6288,4.647,4.6213,4.647,4.6436,4.6877,4.6098,4.6417,4.615,4.6442,65.2,4.7148,4.821,4.7111,4.6942,4.7027,4.7575,11.605,9.9922,6.2554,8.8446,9.5701,9.0959,8.5962,11.603,10.147,8.6398,9.6195,8.9907,9.9809,38.333,0.34567,11.842,11.825,5.6,19.967,7.9108,7.7784,8.0288,7.132,7.5049,40,4.5667,4.8339,7.6401,7.5691,5.1629,5.874,6.8094,6.2159,4.6228,4.6169,4.5165,4.3657,4.5703,60.833,64.167,67.367,48.433,4.9792,3.6553,4.7697,4.767,4.693,4.6838,4.5107,4.573,4.3868,4.5924,4.6778,4.7008,4.5318,4.8207,4.6639,4.7232,4.7266,4.6952,4.759,4.6563,4.6799,4.7389,4.7156,4.7269,4.6655,4.667,4.6124,4.7801,4.5525,4.7834,4.6519,4.6471,4.6636,4.6432,4.6282,4.7189,4.7364,4.7464,4.7306,2.7622,2.8763,2.699,5.2373,5.2793,4.6742,5.6377,4.5498,85,1.01,1.0767,1.3333,1.7767,3.7233,4.6,5.9277,6.6633,0.25667,0.7,3.5233,1.3277,2.0633,4.46,0.24453,4.6983,5.1961,0.30716,7.0236,7.1595,1.7033,22.56,9.2388,7.1971,8.7889,8.7365,13.506,10.728,10.725+0i,6.78,14.111,4.626,4.7528,4.7204,4.8147,4.669,4.8854,75.73,85.8
"183",4.694,4.6427,4.6374,4.637,4.6255,4.64,4.6195,4.6657,4.65,4.7018,4.6262,4.6505,4.5871,4.6596,60.967,4.7234,4.8397,4.7187,4.7013,4.71,4.763,11.608,9.9958,6.2688,8.8541,9.5705,9.0994,8.5914,11.605,10.149,8.6433,9.6208,8.9921,9.9815,37,0.339,11.846,11.83,5.4333,19,7.9179,7.7864,7.9695,7.1044,7.4232,40.033,4.5667,4.8441,7.6351,7.5893,5.1985,5.8693,6.8127,6.2779,4.642,4.639,4.5455,4.3746,4.6064,58.6,60.867,62.367,51.5,4.9719,3.7088,4.7768,4.7773,4.6987,4.6886,4.5044,4.5728,4.3743,4.5839,4.6812,4.7071,4.5293,4.8267,4.6644,4.731,4.7329,4.7034,4.7743,4.6599,4.6876,4.7468,4.7221,4.736,4.6751,4.6766,4.6156,4.8042,4.5484,4.8039,4.6566,4.6497,4.673,4.656,4.6403,4.735,4.7481,4.7524,4.7456,2.7644,2.8735,2.703,5.2437,5.2835,4.6784,5.6111,4.6661,78.167,1.4333,1.4867,1.75,2.08,3.5067,4.3033,5.6434,6.4514,0.26333,0.59333,2.8167,1.34,2.148,4.4434,0.22856,4.6999,5.2036,0.26831,7.0068,7.1362,1.7933,20.557,9.2232,7.2091,8.7947,8.7468,13.526,10.733,10.727+0i,6.7978,14.122,4.6337,4.7646,4.7243,4.8297,4.6662,4.8897,76.42,89.133
"184",4.7003,4.6564,4.6497,4.6503,4.6397,4.6546,4.6335,4.6741,4.6657,4.7184,4.644,4.6632,4.6245,4.695,58.167,4.7338,4.8566,4.7306,4.7096,4.7202,4.7695,11.613,9.9989,6.2751,8.8671,9.5686,9.1005,8.5845,11.61,10.153,8.6479,9.6244,8.9953,9.9842,37,0.34367,11.85,11.834,5.4333,19.533,7.9057,7.7421,7.9983,7.1536,7.4368,39.9,4.5333,4.8501,7.643,7.5834,5.1855,5.8889,6.8171,6.239,4.6575,4.6567,4.5701,4.3741,4.6398,56.567,61.6,57.1,50.6,4.9847,3.7046,4.7784,4.789,4.7066,4.6961,4.5048,4.5808,4.3682,4.5794,4.6928,4.7126,4.5267,4.8971,4.67,4.7379,4.7385,4.7086,4.7863,4.6607,4.6948,4.7542,4.7296,4.7445,4.6846,4.6861,4.6219,4.8327,4.5469,4.8189,4.6668,4.6586,4.6863,4.6726,4.6573,4.7495,4.7619,4.7589,4.7638,2.7619,2.8685,2.7004,5.2544,5.2896,4.6837,5.6085,4.7462,74.833,1.95,2.0067,2.2333,2.4667,3.4933,4.1733,5.4843,6.1872,0.22667,0.46,2.1667,1.311,2.0139,4.3886,0.16857,4.6614,5.2289,0.19975,7.058,7.1885,1.75,20.47,9.2459,7.2234,8.8009,8.7603,13.538,10.742,10.739+0i,6.8132,14.142,4.6576,4.7969,4.7197,4.8179,4.6659,4.8935,77.333,86.633
"185",4.7076,4.6702,4.6652,4.6666,4.6512,4.6592,4.6474,4.6999,4.6771,4.7324,4.6571,4.6783,4.6371,4.7177,58.233,4.7381,4.858,4.7366,4.7137,4.7252,4.7717,11.617,9.9999,6.2999,8.8739,9.5659,9.1004,8.5774,11.614,10.157,8.6507,9.6276,8.999,9.9874,40.667,0.38533,11.852,11.837,5.2667,19.267,7.8732,7.7522,7.9528,7.0984,7.3986,39.833,4.5333,4.8695,7.6521,7.6361,5.2523,5.8962,6.8879,6.2854,4.6794,4.6695,4.5791,4.3921,4.6454,55.433,57.1,53.967,51.667,4.9964,3.7082,4.7797,4.7879,4.7165,4.7022,4.5059,4.5918,4.3582,4.5787,4.6964,4.7153,4.5263,4.9079,4.6741,4.7461,4.7459,4.7187,4.8005,4.668,4.706,4.7641,4.735,4.7507,4.696,4.6976,4.6326,4.8608,4.5515,4.8316,4.678,4.6691,4.6989,4.6783,4.6624,4.7582,4.7805,4.7868,4.7768,2.7606,2.8629,2.7013,5.2597,5.2958,4.6899,5.596,4.7789,69.167,2.47,2.5367,2.7933,3.0633,3.8833,4.2967,5.3196,5.9647,0.25667,0.52667,1.76,1.0229,1.6681,4.3818,0.16735,4.6493,5.2419,0.20455,7.0834,7.2163,1.7733,20.26,9.2732,7.223,8.8001,8.7666,13.545,10.758,10.756+0i,6.8491,14.155,4.677,4.8047,4.7192,4.8207,4.6634,4.8993,78.341,84.3
"186",4.714,4.6744,4.6724,4.6736,4.6541,4.646,4.6556,4.7156,4.6773,4.736,4.6516,4.683,4.6458,4.7283,55.467,4.747,4.8864,4.7469,4.718,4.7326,4.7772,11.623,10.006,6.3236,8.8944,9.5639,9.1002,8.5726,11.619,10.163,8.6566,9.6333,9.0008,9.989,38.667,0.37533,11.86,11.844,5.1333,18.7,7.9014,7.743,7.8615,6.9899,7.3194,39.967,4.4,4.8927,7.6675,7.6262,5.2453,5.8608,6.9084,6.2344,4.6662,4.6877,4.5945,4.3888,4.6674,52.033,54.167,51.867,48.067,5.0051,3.8268,4.7785,4.7919,4.7217,4.7085,4.5036,4.5925,4.3517,4.5778,4.7014,4.7236,4.5207,4.918,4.6767,4.7548,4.7516,4.7335,4.8296,4.6732,4.7194,4.7718,4.7397,4.7612,4.7059,4.7079,4.6392,4.8849,4.5518,4.8481,4.6866,4.6766,4.7101,4.7014,4.6863,4.7773,4.7906,4.7911,4.7904,2.761,2.8608,2.7007,5.266,5.3006,4.6951,5.6086,4.8524,59.833,2.9433,2.8633,3.0867,3.3367,3.8733,4.16,5.1465,5.9711,0.22333,0.47333,1.2967,0.98651,1.8111,4.4096,0.20404,4.6776,5.2239,0.21822,7.0747,7.2122,1.85,19.937,9.2479,7.2207,8.8006,8.7734,13.551,10.733,10.73+0i,6.8843,14.171,4.6982,4.8062,4.7215,4.8236,4.6655,4.8995,78.459,79.1
"187",4.7235,4.6727,4.6776,4.6794,4.6609,4.658,4.6607,4.7178,4.6663,4.7492,4.6256,4.6842,4.665,4.7012,57.767,4.7562,4.8996,4.7542,4.7273,4.7408,4.7792,11.628,10.008,6.336,8.9071,9.5607,9.0983,8.5671,11.625,10.168,8.6618,9.6384,9.0077,9.9921,37.667,0.37167,11.866,11.85,4.9667,18,7.875,7.7525,7.8349,7.0085,7.2594,39.967,4.5,4.9026,7.709,7.6497,5.2883,5.9243,6.8811,6.3178,4.676,4.7007,4.6092,4.3647,4.6963,54.033,58.5,53.567,47.567,5.0183,3.7852,4.7779,4.7969,4.7317,4.72,4.4957,4.5857,4.3339,4.5857,4.7279,4.7276,4.5155,5.1169,4.6814,4.7629,4.7567,4.7511,4.8683,4.6763,4.7303,4.7791,4.7492,4.7687,4.7182,4.7207,4.6441,4.9193,4.5461,4.8741,4.6929,4.6799,4.723,4.726,4.712,4.796,4.8076,4.7988,4.813,2.7559,2.8561,2.6944,5.2805,5.3038,4.699,5.5847,5.0323,63,3.46,3.36,3.5833,3.7867,4.0367,4.2133,5.0927,5.9812,0.22333,0.42667,0.85333,0.87932,1.7679,4.4249,0.24283,4.7119,5.184,0.18366,7.11,7.2477,1.8267,19.817,9.2633,7.2251,8.8115,8.7865,13.562,10.733,10.725+0i,6.9105,14.186,4.6991,4.8082,4.73,4.8466,4.6652,4.91,78.249,75.233
"188",4.7268,4.6825,4.6924,4.6931,4.6643,4.6668,4.6622,4.7621,4.6696,4.7761,4.6176,4.7001,4.6553,4.6911,61.067,4.7596,4.8684,4.7657,4.7335,4.7497,4.7862,11.633,10.015,6.3652,8.9242,9.5608,9.101,8.5629,11.629,10.17,8.6672,9.6385,9.0167,9.9919,37.667,0.37733,11.868,11.853,4.9333,17.633,7.9024,7.7179,7.8108,6.9915,7.2296,40.233,4.6,4.9031,7.6822,7.6347,5.1855,5.8299,6.9543,6.2186,4.7048,4.7065,4.6182,4.3695,4.707,56.2,60.133,57,48.067,5.0302,3.9229,4.7772,4.8098,4.7409,4.7282,4.4933,4.5905,4.3231,4.5841,4.7337,4.7339,4.5126,5.1288,4.688,4.7743,4.7642,4.793,4.9582,4.6832,4.741,4.7883,4.7592,4.7755,4.7313,4.7345,4.655,4.9586,4.5465,4.8928,4.7009,4.6855,4.7364,4.7371,4.7243,4.8011,4.8195,4.8009,4.8305,2.7528,2.8518,2.6912,5.2915,5.3106,4.705,5.5999,4.9895,73.667,3.98,3.8267,4.1067,4.2867,4.39,4.49,5.3765,6.3363,0.28,0.46,0.66333,0.88651,1.8463,4.443,0.26347,4.7644,5.164,0.15997,7.1152,7.2433,1.8633,18.94,9.2701,7.2265,8.8237,8.7999,13.572,10.72,10.715+0i,6.9328,14.192,4.7249,4.8438,4.7256,4.8279,4.6693,4.9069,79.191,71
"189",4.7385,4.6913,4.6929,4.6928,4.6582,4.6619,4.6558,4.7823,4.6895,4.7856,4.6441,4.7082,4.5835,4.7145,58.8,4.77,4.9118,4.7763,4.7375,4.7571,4.7959,11.64,10.023,6.3929,8.944,9.5622,9.1043,8.5608,11.634,10.173,8.6753,9.6397,9.0235,9.9933,38,0.397,11.874,11.858,4.7333,17.167,7.8634,7.6479,7.7736,7.0151,7.1423,40.5,4.6,4.8939,7.6765,7.6593,5.2679,5.8041,6.971,6.2716,4.7198,4.7263,4.6552,4.4056,4.7448,54.9,59.633,54.033,48.5,5.0341,3.8646,4.7837,4.8162,4.7496,4.7325,4.491,4.596,4.3123,4.5813,4.7344,4.7399,4.509,5.104,4.6943,4.7818,4.7729,4.803,4.9715,4.6913,4.7463,4.7927,4.765,4.7854,4.744,4.7467,4.6655,4.9917,4.5483,4.9084,4.708,4.6929,4.743,4.7344,4.7192,4.811,4.8315,4.8252,4.8353,2.7522,2.8506,2.6885,5.2961,5.3166,4.7102,5.6323,5.0098,64.667,4.4567,4.3933,4.4833,4.6333,4.5467,4.57,5.3892,6.3061,0.09,0.24,0.17667,0.8192,1.7361,4.4337,0.25917,4.7611,5.1668,0.14363,7.157,7.2837,1.8467,18.727,9.3053,7.2309,8.8354,8.8141,13.587,10.7,10.698+0i,6.9694,14.2,4.7634,4.8684,4.7351,4.8517,4.6705,4.9118,79.555,76.467
"190",4.7451,4.6968,4.6983,4.7011,4.6613,4.6546,4.6624,4.8073,4.6952,4.7896,4.6421,4.7106,4.6191,4.7093,56.3,4.7769,4.9162,4.7841,4.7444,4.7644,4.797,11.644,10.026,6.4225,8.9499,9.5616,9.1069,8.5546,11.638,10.175,8.6816,9.6378,9.0275,9.9957,33,0.346,11.878,11.862,4.6667,16.867,7.8774,7.6697,7.7271,6.8994,7.1523,40.5,4.5667,4.8487,7.5618,7.5256,5.1911,5.7225,6.8131,6.1312,4.7188,4.7199,4.6706,4.4505,4.7491,53.967,55.567,56.467,48.867,5.0199,3.8721,4.778,4.8133,4.7563,4.7406,4.4889,4.5974,4.3012,4.5895,4.7463,4.7436,4.5168,5.1673,4.6986,4.7899,4.7845,4.7943,4.9446,4.6959,4.7539,4.801,4.7744,4.796,4.7525,4.7551,4.6735,5.02,4.5481,4.9176,4.7222,4.7081,4.7551,4.7589,4.7439,4.8347,4.8435,4.8352,4.8485,2.7507,2.8533,2.6836,5.3045,5.3251,4.7175,5.6789,5.128,75,4.9067,4.7033,4.8367,5.02,4.99,5.07,5.8949,6.7352,0.13333,0.31667,0.36667,0.82494,1.6652,4.4,0.21889,4.7404,5.2077,0.11565,7.156,7.278,1.9033,17.94,9.3227,7.2302,8.8423,8.8231,13.597,10.711,10.706+0i,7.0136,14.208,4.7767,4.8688,4.7382,4.8478,4.6777,4.9167,79.493,71.2
"191",4.7471,4.7018,4.7019,4.7072,4.6615,4.6392,4.6677,4.8304,4.702,4.7916,4.649,4.7141,4.6318,4.7356,54.833,4.7824,4.9247,4.7898,4.7492,4.7697,4.8018,11.646,10.024,6.4405,8.9504,9.5576,9.1036,8.5495,11.642,10.177,8.6857,9.6379,9.028,9.9994,29.667,0.312,11.881,11.866,4.6333,17.2,7.877,7.6791,7.7338,6.8957,7.1673,40.467,4.4,4.7883,7.4462,7.4398,5.0151,5.5947,6.7833,5.9906,4.7051,4.7075,4.6836,4.4838,4.754,52.6,54.467,54.4,48.867,4.995,3.9103,4.7737,4.823,4.7631,4.7482,4.4856,4.5987,4.2888,4.5933,4.7571,4.7514,4.5167,5.2185,4.7008,4.7981,4.7957,4.7998,4.948,4.7032,4.7592,4.8101,4.7825,4.8019,4.7566,4.7588,4.6778,5.0311,4.5494,4.9206,4.7338,4.7207,4.7641,4.7712,4.757,4.8426,4.8517,4.8381,4.8598,2.7506,2.8593,2.6791,5.3134,5.3316,4.7232,5.7116,5.1342,70.833,5.2467,4.9067,4.9733,5.09,4.8433,4.8967,5.6807,6.5934,0.066667,0.18333,-0.01,0.78401,1.6968,4.3952,0.21374,4.7562,5.2333,0.11443,7.1612,7.28,1.91,17.533,9.3303,7.2201,8.8536,8.8341,13.598,10.679,10.67+0i,7.0493,14.218,4.7853,4.8764,4.7424,4.8524,4.6817,4.9126,79.5,72.9
